cycle,tfsm,wac,out_valid,out_ready,pixel_valid,ch_done,ch3_5_en,ch_count,win_valid,phase_clear,mac_start,mac_done,out_ch_sel,rom_grp,psum_valid,psum_och,psum_pass,psum_data
15982,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-701466673
15983,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,793834408
15984,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,834710904
15985,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,-26203412
15986,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,-4248580554
15987,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,-961333544
15988,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,288064253
15989,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,1474283287
15990,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,5612865
15991,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,180581236
15992,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
15993,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
15994,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
15995,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
15996,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-2622816256
15997,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-876073134
15998,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-260549488
15999,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,1683117858
16000,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-707241765
16001,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,381263109
16002,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-3673419984
16003,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,-1808606120
16004,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-1608790567
16005,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,1572185052
16006,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,-282138932
16007,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,2637863983
16008,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,954394249
16009,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-395163869
16010,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,-474184972
16011,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,1144479583
16012,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,0,15,1,0
16013,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
16014,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0
16015,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16016,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16017,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16018,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,1968308224
16019,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,115359102
16020,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,785019368
16021,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,-2363196058
16022,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-1451938084
16023,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,3189590882
16024,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-1897655544
16025,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,-30976664
16026,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-1000339257
16027,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,1847720416
16028,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,1050109546
16029,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,732787899
16030,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,-2304968609
16031,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-1911311033
16032,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,887239345
16033,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,-145370525
16034,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16035,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16036,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16037,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16038,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-627867648
16039,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,2098021996
16040,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-2321685772
16041,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,536113093
16042,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-1821790995
16043,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-1705999815
16044,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-727161734
16045,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,-854506064
16046,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-621891751
16047,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,10701690
16048,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,-3553221578
16049,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,-377187048
16050,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,659881765
16051,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-432362945
16052,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,923654508
16053,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,1328715150
16054,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16055,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16056,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16057,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16058,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,4265967616
16059,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,789063001
16060,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,832782171
16061,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,3524496117
16062,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-258797193
16063,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,3043727329
16064,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-2726577578
16065,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,-4178957145
16066,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-78479745
16067,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,2067172053
16068,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,1764818317
16069,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,574803656
16070,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,-1256361287
16071,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-866909866
16072,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,-4131695494
16073,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,1651514989
16074,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16075,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16076,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16077,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16078,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,2777743360
16079,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-1885550803
16080,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-2064492028
16081,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,-358923827
16082,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-1767896223
16083,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-1408666704
16084,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,2094972611
16085,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,1860157066
16086,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,554495320
16087,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,-4021315677
16088,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,806423888
16089,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,276853108
16090,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,404839848
16091,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,806016434
16092,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,917342453
16093,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,983989366
16094,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16095,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16096,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16097,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16098,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,3087368192
16099,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-105768519
16100,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-284837356
16101,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,116713772
16102,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-1548389213
16103,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,1448373301
16104,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-185717465
16105,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,299078870
16106,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,747983674
16107,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,1603493658
16108,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,254006118
16109,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,1958898817
16110,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,592392035
16111,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-3084170696
16112,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,823255892
16113,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,1799690841
16114,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16115,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16116,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16117,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16118,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-3043262464
16119,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-274142763
16120,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,252733809
16121,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,278977586
16122,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-2533229357
16123,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-751082438
16124,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-354967870
16125,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,1394581877
16126,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,2519012744
16127,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,49424879
16128,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,432050276
16129,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,573413427
16130,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,1950178947
16131,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-1530963265
16132,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,2392609920
16133,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,462217966
16134,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16135,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16136,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16137,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16138,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-4975460352
16139,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-1547245828
16140,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,1219811374
16141,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,809385095
16142,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-1453153035
16143,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-2183741531
16144,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,3634089596
16145,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,1017326203
16146,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,1144173476
16147,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,-981704023
16148,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,380658717
16149,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,-759064369
16150,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,-1024223512
16151,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,716289412
16152,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,534048998
16153,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,-2610298257
16154,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16155,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16156,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16157,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16158,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-5342855168
16159,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-1907733
16160,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,889209758
16161,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,197324580
16162,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,3329144711
16163,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-2054933038
16164,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,585343534
16165,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,366302136
16166,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,1136573210
16167,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,-4258476997
16168,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,310474775
16169,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,-2713416280
16170,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,-436046467
16171,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,3784849439
16172,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,2169573865
16173,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,-3561411048
16174,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16175,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16176,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16177,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16178,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,-2677800960
16179,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-2538067071
16180,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,786984061
16181,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,79756565
16182,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,2212765699
16183,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,-845563243
16184,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,1037342600
16185,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,2446924119
16186,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-2738017682
16187,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,678628457
16188,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,-1589147438
16189,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,-850066175
16190,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,1103345260
16191,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,2071115323
16192,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,581672895
16193,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,-1676052861
16194,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16195,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16196,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16197,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16198,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,699891712
16199,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,-182557210
16200,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-1592700965
16201,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,5,1,1,3,1,1148477026
16202,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,6,1,1,4,1,-547393503
16203,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,7,1,1,5,1,579332547
16204,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,8,1,1,6,1,-3001154124
16205,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,9,1,1,7,1,-1610345816
16206,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,10,1,1,8,1,-1850797234
16207,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,11,1,1,9,1,1798137502
16208,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,12,1,1,10,1,825573182
16209,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,13,1,1,11,1,4529624360
16210,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,14,1,1,12,1,-2158748700
16211,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,15,1,1,13,1,-1681899321
16212,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,0,1,15,1,1,14,1,-2730930921
16213,CH35_IMG_IN,IDLE,1,1,1,0,1,1,0,0,0,0,0,1,1,15,1,746732221
16214,CH35_IMG_IN,IDLE,1,0,0,0,1,1,1,0,0,0,0,1,0,15,1,0
16215,WAIT_MAC_35,IDLE,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0
16216,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
16217,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0
16218,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,2,1,1,0,1,496402432
16219,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,3,1,1,1,1,2857570724
16220,WAIT_MAC_35,WEIGHT_CAL,1,0,0,0,1,1,0,0,0,0,4,1,1,2,1,-265484219
