cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,cal_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
9472,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,98,0,0,11,4,0,,,,,IDLE,0,0,1,1,1,1,1,1,100,13,6611143,0,-99990,ACCUM_G1,100,13,1,1,100,13,-62667960,0,1,1,1,1,100,12,388,0,0
9473,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,4,98,0,0,11,4,0,,,,,IDLE,0,0,1,0,1,1,1,1,100,14,-6071537,0,-82050,ACCUM_G1,100,14,1,1,100,14,-41588897,0,1,1,1,1,100,13,0,0,0
9474,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,1,1,1,9,2,IDLE,0,0,1,0,0,1,1,1,100,15,-2062966,0,-233595,ACCUM_G1,100,15,1,1,100,15,1194288,0,1,1,1,1,100,14,0,0,0
9475,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,101,0,0,,,,0,0,1,1,1,1,100,15,18,0,0
9476,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,101,0,0,,,,0,0,0,0,1,,,,,,0
9477,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,101,0,0,,,,0,0,0,0,1,,,,,,0
9478,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,101,0,0,,,,0,0,0,0,1,,,,,,0
9479,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,101,0,-14656504,4340556,-1994195,ACCUM_G1,101,0,1,1,101,0,40359306,0,0,0,1,,,,,,0
9480,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,101,1,-4364970,-1188308,-1254485,ACCUM_G1,101,1,1,1,101,1,-53238012,0,1,1,1,1,101,0,616,0,0
9481,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,101,2,-16809706,2397747,2222040,ACCUM_G1,101,2,1,1,101,2,-36655081,0,1,1,1,1,101,1,0,0,0
9482,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,101,3,-6097605,3114958,2260520,ACCUM_G1,101,3,1,1,101,3,-7918974,0,1,1,1,1,101,2,0,0,0
9483,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,101,4,-29039848,-5884362,-3448105,ACCUM_G1,101,4,1,1,101,4,-87181941,0,1,1,1,1,101,3,0,0,0
9484,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,101,5,21051818,2356728,-7050335,ACCUM_G1,101,5,1,1,101,5,-84300603,0,1,1,1,1,101,4,0,0,0
9485,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,101,6,-47005868,3526391,1504350,ACCUM_G1,101,6,1,1,101,6,50168387,0,1,1,1,1,101,5,0,0,0
9486,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,101,7,-11370570,-1078924,3928020,ACCUM_G1,101,7,1,1,101,7,-38779684,0,1,1,1,1,101,6,766,0,0
9487,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,101,8,34561502,237413,-7526815,ACCUM_G1,101,8,1,1,101,8,-74396980,0,1,1,1,1,101,7,0,0,0
9488,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,101,9,-44393211,-640145,1903995,ACCUM_G1,101,9,1,1,101,9,-6521639,0,1,1,1,1,101,8,0,0,0
9489,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,101,10,-3980581,5017991,5265880,ACCUM_G1,101,10,1,1,101,10,-92137662,0,1,1,1,1,101,9,0,0,0
9490,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,101,11,12409102,-10658725,2107030,ACCUM_G1,101,11,1,1,101,11,-80645167,0,1,1,1,1,101,10,0,0,0
9491,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,101,12,2349263,3947768,2134850,ACCUM_G1,101,12,1,1,101,12,96290939,0,1,1,1,1,101,11,0,0,0
9492,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,155,0,0,11,5,0,,,,,IDLE,0,0,1,1,1,1,1,1,101,13,-4505832,-914848,1642350,ACCUM_G1,101,13,1,1,101,13,-79941178,0,1,1,1,1,101,12,1469,0,0
9493,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,5,155,0,0,11,5,0,,,,,IDLE,0,0,1,0,1,1,1,1,101,14,-13512898,232441,492370,ACCUM_G1,101,14,1,1,101,14,-67752204,0,1,1,1,1,101,13,0,0,0
9494,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,1,1,1,9,3,IDLE,0,0,1,0,0,1,1,1,101,15,789628,-5082627,-391300,ACCUM_G1,101,15,1,1,101,15,27734287,0,1,1,1,1,101,14,0,0,0
9495,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,102,0,0,,,,0,0,1,1,1,1,101,15,423,0,0
9496,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,102,0,0,,,,0,0,0,0,1,,,,,,0
9497,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,102,0,0,,,,0,0,0,0,1,,,,,,0
9498,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,102,0,0,,,,0,0,0,0,1,,,,,,0
9499,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,102,0,-24470803,6882217,810644,ACCUM_G1,102,0,1,1,102,0,58583113,0,0,0,1,,,,,,0
9500,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,102,1,-3913882,-294000,-3396973,ACCUM_G1,102,1,1,1,102,1,-81603593,0,1,1,1,1,102,0,894,0,0
9501,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,102,2,-19433569,10605485,-12043,ACCUM_G1,102,2,1,1,102,2,15489139,0,1,1,1,1,102,1,0,0,0
9502,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,102,3,-11755439,-9020888,3227199,ACCUM_G1,102,3,1,1,102,3,-17591458,0,1,1,1,1,102,2,236,0,0
9503,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,102,4,-21620710,-6656422,-5717507,ACCUM_G1,102,4,1,1,102,4,-115878275,0,1,1,1,1,102,3,0,0,0
9504,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,102,5,-16433496,4332988,-9967371,ACCUM_G1,102,5,1,1,102,5,-103579956,0,1,1,1,1,102,4,0,0,0
9505,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,102,6,-8428352,2526933,3458619,ACCUM_G1,102,6,1,1,102,6,-20928395,0,1,1,1,1,102,5,0,0,0
9506,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,102,7,-8978539,330924,4845353,ACCUM_G1,102,7,1,1,102,7,-8821051,0,1,1,1,1,102,6,0,0,0
9507,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,102,8,15979945,6078238,-23179824,ACCUM_G1,102,8,1,1,102,8,-52660356,0,1,1,1,1,102,7,0,0,0
9508,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,102,9,-45829027,-795500,3104889,ACCUM_G1,102,9,1,1,102,9,49849914,0,1,1,1,1,102,8,0,0,0
9509,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,102,10,22194447,6283910,13333002,ACCUM_G1,102,10,1,1,102,10,-30552265,0,1,1,1,1,102,9,761,0,0
9510,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,102,11,5333111,-14853550,-290419,ACCUM_G1,102,11,1,1,102,11,-107343108,0,1,1,1,1,102,10,0,0,0
9511,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,102,12,-3971765,7821684,6377807,ACCUM_G1,102,12,1,1,102,12,159326039,0,1,1,1,1,102,11,0,0,0
9512,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,1787,0,11,6,0,,,,,IDLE,0,0,1,1,1,1,1,1,102,13,-5335196,1166684,1812284,ACCUM_G1,102,13,1,1,102,13,-86949124,0,1,1,1,1,102,12,2431,0,0
9513,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,6,0,1787,0,11,6,0,,,,,IDLE,0,0,1,0,1,1,1,1,102,14,-7333819,-644943,472826,ACCUM_G1,102,14,1,1,102,14,-68605446,0,1,1,1,1,102,13,0,0,0
9514,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,1,1,1,9,4,IDLE,0,0,1,0,0,1,1,1,102,15,-8041868,-4696237,-737056,ACCUM_G1,102,15,1,1,102,15,12139191,0,1,1,1,1,102,14,0,0,0
9515,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,103,0,0,,,,0,0,1,1,1,1,102,15,185,0,0
9516,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,103,0,0,,,,0,0,0,0,1,,,,,,0
9517,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,103,0,0,,,,0,0,0,0,1,,,,,,0
9518,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,103,0,0,,,,0,0,0,0,1,,,,,,0
9519,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,103,0,-12422901,9198983,-450700,ACCUM_G1,103,0,1,1,103,0,35935117,0,0,0,1,,,,,,0
9520,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,103,1,-3466059,-3684279,-10936302,ACCUM_G1,103,1,1,1,103,1,-119788914,0,1,1,1,1,103,0,548,0,0
9521,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,103,2,-16504920,25660384,-1466572,ACCUM_G1,103,2,1,1,103,2,64780858,0,1,1,1,1,103,1,0,0,0
9522,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,103,3,-5497680,-18561853,6122403,ACCUM_G1,103,3,1,1,103,3,14568013,0,1,1,1,1,103,2,988,0,0
9523,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,103,4,-21244919,-3562818,-13992320,ACCUM_G1,103,4,1,1,103,4,-176264438,0,1,1,1,1,103,3,222,0,0
9524,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,103,5,-21174759,-7324837,-27653324,ACCUM_G1,103,5,1,1,103,5,-135617330,0,1,1,1,1,103,4,0,0,0
9525,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,103,6,-3909814,-16913199,5377709,ACCUM_G1,103,6,1,1,103,6,-222451507,0,1,1,1,1,103,5,0,0,0
9526,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,103,7,4990376,13081796,25562401,ACCUM_G1,103,7,1,1,103,7,41011825,0,1,1,1,1,103,6,0,0,0
9527,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,103,8,-7471264,6964726,-61183094,ACCUM_G1,103,8,1,1,103,8,-77780673,0,1,1,1,1,103,7,626,0,0
9528,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,103,9,-25274024,6652247,8920341,ACCUM_G1,103,9,1,1,103,9,157222151,0,1,1,1,1,103,8,0,0,0
9529,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,103,10,2272831,13889816,39346173,ACCUM_G1,103,10,1,1,103,10,-14692531,0,1,1,1,1,103,9,2399,0,0
9530,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,103,11,2045510,6654412,-1741561,ACCUM_G1,103,11,1,1,103,11,-79249956,0,1,1,1,1,103,10,0,0,0
9531,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,103,12,-5159265,4779922,16324788,ACCUM_G1,103,12,1,1,103,12,103342220,0,1,1,1,1,103,11,0,0,0
9532,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,1910,440,11,7,0,,,,,IDLE,0,0,1,1,1,1,1,1,103,13,1066376,10899183,10626070,ACCUM_G1,103,13,1,1,103,13,-33523853,0,1,1,1,1,103,12,1577,0,0
9533,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,7,0,1910,440,11,7,0,,,,,IDLE,0,0,1,0,1,1,1,1,103,14,-9454710,-5657285,-990163,ACCUM_G1,103,14,1,1,103,14,-71141187,0,1,1,1,1,103,13,0,0,0
9534,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,1,1,1,9,5,IDLE,0,0,1,0,0,1,1,1,103,15,-1453091,-34143926,-17126,ACCUM_G1,103,15,1,1,103,15,13859359,0,1,1,1,1,103,14,0,0,0
9535,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,104,0,0,,,,0,0,1,1,1,1,103,15,211,0,0
9536,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,104,0,0,,,,0,0,0,0,1,,,,,,0
9537,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,104,0,0,,,,0,0,0,0,1,,,,,,0
9538,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,104,0,0,,,,0,0,0,0,1,,,,,,0
9539,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,104,0,2120056,-4941740,13917804,ACCUM_G1,104,0,1,1,104,0,26825669,0,0,0,1,,,,,,0
9540,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,104,1,-3287063,-4807396,-21127239,ACCUM_G1,104,1,1,1,104,1,-140162796,0,1,1,1,1,104,0,409,0,0
9541,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,104,2,-8674936,29506986,-15473985,ACCUM_G1,104,2,1,1,104,2,71372373,0,1,1,1,1,104,1,0,0,0
9542,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,104,3,-10041610,-18965206,6684759,ACCUM_G1,104,3,1,1,104,3,31722925,0,1,1,1,1,104,2,1089,0,0
9543,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,104,4,-22778636,3010338,-12761441,ACCUM_G1,104,4,1,1,104,4,-129355808,0,1,1,1,1,104,3,484,0,0
9544,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,104,5,29370624,-11973578,-24035184,ACCUM_G1,104,5,1,1,104,5,-62658908,0,1,1,1,1,104,4,0,0,0
9545,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,104,6,-31701388,-25912756,-1286648,ACCUM_G1,104,6,1,1,104,6,-366287463,0,1,1,1,1,104,5,0,0,0
9546,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,104,7,-27735845,15080013,23399000,ACCUM_G1,104,7,1,1,104,7,-12840992,0,1,1,1,1,104,6,0,0,0
9547,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,104,8,13601159,6836235,-93874755,ACCUM_G1,104,8,1,1,104,8,-52020734,0,1,1,1,1,104,7,0,0,0
9548,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,104,9,-29299845,13076143,7001179,ACCUM_G1,104,9,1,1,104,9,182726337,0,1,1,1,1,104,8,0,0,0
9549,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,104,10,-13286154,19787067,54390888,ACCUM_G1,104,10,1,1,104,10,3097110,0,1,1,1,1,104,9,2788,0,0
9550,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,104,11,8429339,14323775,-16335978,ACCUM_G1,104,11,1,1,104,11,-57263683,0,1,1,1,1,104,10,47,0,0
9551,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,WEIGHT_CAL,1,15,1,1,1,1,1,1,104,12,-3855771,1336256,18054685,ACCUM_G1,104,12,1,1,104,12,25239006,0,1,1,1,1,104,11,0,0,0
9552,WAIT_MAC_35,1,0,0,1,1,1,0,0,0,,,,,0,2257,2486,11,8,0,,,,,IDLE,0,0,1,1,1,1,1,1,104,13,-951274,16803333,9871715,ACCUM_G1,104,13,1,1,104,13,18404331,0,1,1,1,1,104,12,385,0,0
9553,CH35_IMG_IN,1,0,0,0,1,1,1,0,1,1,1,11,8,0,2257,2486,11,8,0,,,,,IDLE,0,0,1,0,1,1,1,1,104,14,-9457175,-5300255,-4900590,ACCUM_G1,104,14,1,1,104,14,-73243307,0,1,1,1,1,104,13,281,0,0
9554,CH35_IMG_IN,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,1,1,1,9,6,IDLE,0,0,1,0,0,1,1,1,104,15,1857507,-47013066,14885,ACCUM_G1,104,15,1,1,104,15,23335198,0,1,1,1,1,104,14,0,0,0
9555,WAIT_MAC_35,1,1,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,IDLE,0,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,105,0,0,,,,0,0,1,1,1,1,104,15,356,0,0
9556,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,0,1,0,0,0,,,,,0,0,0,ACCUM_G1,105,0,0,,,,0,0,0,0,1,,,,,,0
9557,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,1,1,1,0,0,,,,,0,0,0,ACCUM_G1,105,0,0,,,,0,0,0,0,1,,,,,,0
9558,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,2,1,1,1,0,,,,,0,0,0,ACCUM_G1,105,0,0,,,,0,0,0,0,1,,,,,,0
9559,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,3,1,1,1,1,1,1,105,0,-14459297,-14544055,20015744,ACCUM_G1,105,0,1,1,105,0,17732500,0,0,0,1,,,,,,0
9560,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,4,1,1,1,1,1,1,105,1,-11573382,-2693564,-32213419,ACCUM_G1,105,1,1,1,105,1,-154765135,0,1,1,1,1,105,0,271,0,0
9561,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,5,1,1,1,1,1,1,105,2,-32293090,34042351,-24339116,ACCUM_G1,105,2,1,1,105,2,76699591,0,1,1,1,1,105,1,0,0,0
9562,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,6,1,1,1,1,1,1,105,3,-29554563,-17372762,-17993155,ACCUM_G1,105,3,1,1,105,3,11605053,0,1,1,1,1,105,2,1170,0,0
9563,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,7,1,1,1,1,1,1,105,4,-55615902,13658337,324234,ACCUM_G1,105,4,1,1,105,4,-131974909,0,1,1,1,1,105,3,177,0,0
9564,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,8,1,1,1,1,1,1,105,5,77036617,-18454990,15514461,ACCUM_G1,105,5,1,1,105,5,29721417,0,1,1,1,1,105,4,0,0,0
9565,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,9,1,1,1,1,1,1,105,6,-75111132,-22267242,-9662048,ACCUM_G1,105,6,1,1,105,6,-445485163,0,1,1,1,1,105,5,454,0,0
9566,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,10,1,1,1,1,1,1,105,7,-71988318,-1443944,18789421,ACCUM_G1,105,7,1,1,105,7,-92165203,0,1,1,1,1,105,6,0,0,0
9567,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,11,1,1,1,1,1,1,105,8,46864719,6053172,-57660988,ACCUM_G1,105,8,1,1,105,8,41361315,0,1,1,1,1,105,7,0,0,0
9568,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,12,1,1,1,1,1,1,105,9,-74469038,23343959,-4773999,ACCUM_G1,105,9,1,1,105,9,149821224,0,1,1,1,1,105,8,631,0,0
9569,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,13,1,1,1,1,1,1,105,10,-24027565,9640799,40457114,ACCUM_G1,105,10,1,1,105,10,-28596928,0,1,1,1,1,105,9,2286,0,0
9570,WAIT_MAC_35,1,0,0,0,1,1,0,0,0,,,,,0,0,3157,11,9,0,,,,,WEIGHT_CAL,1,14,1,1,1,1,1,1,105,11,19950259,22689368,-21608971,ACCUM_G1,105,11,1,1,105,11,-38114604,0,1,1,1,1,105,10,0,0,0
