cycle,pos,y,x,och,code,out_ch_done,python,diff
4743,60,4,8,5,0,0,0,0
4763,61,4,9,3,0,0,0,0
4763,61,4,9,4,0,0,0,0
4763,61,4,9,5,16,0,16,0
4783,62,4,10,3,0,0,0,0
4783,62,4,10,4,0,0,0,0
4783,62,4,10,5,15,0,15,0
4803,63,4,11,3,0,0,0,0
4803,63,4,11,4,0,0,0,0
4803,63,4,11,5,15,0,15,0
4823,64,4,12,3,0,0,0,0
4823,64,4,12,4,0,0,0,0
4823,64,4,12,5,15,0,15,0
4851,65,5,0,3,0,0,0,0
4851,65,5,0,4,0,0,0,0
4851,65,5,0,5,15,0,15,0
4871,66,5,1,3,0,0,0,0
4871,66,5,1,4,0,0,0,0
4871,66,5,1,5,15,0,15,0
4891,67,5,2,3,0,0,0,0
4891,67,5,2,4,0,0,0,0
4891,67,5,2,5,75,0,75,0
4911,68,5,3,3,0,0,0,0
4911,68,5,3,4,0,0,0,0
4911,68,5,3,5,4386,0,4386,0
4931,69,5,4,3,0,0,0,0
4931,69,5,4,4,1954,0,1954,0
4931,69,5,4,5,6417,0,6417,0
4951,70,5,5,3,3433,0,3433,0
4951,70,5,5,4,1428,0,1428,0
4951,70,5,5,5,2404,0,2404,0
4971,71,5,6,3,2624,0,2624,0
4971,71,5,6,4,0,0,0,0
4971,71,5,6,5,0,0,0,0
4991,72,5,7,3,1561,0,1561,0
4991,72,5,7,4,0,0,0,0
4991,72,5,7,5,1135,0,1135,0
5011,73,5,8,3,2852,0,2852,0
5011,73,5,8,4,115,0,115,0
5011,73,5,8,5,1642,0,1642,0
5031,74,5,9,3,2545,0,2545,0
5031,74,5,9,4,0,0,0,0
5031,74,5,9,5,302,0,302,0
5051,75,5,10,3,0,0,0,0
5051,75,5,10,4,0,0,0,0
5051,75,5,10,5,16,0,16,0
5071,76,5,11,3,0,0,0,0
5071,76,5,11,4,0,0,0,0
5071,76,5,11,5,15,0,15,0
5091,77,5,12,3,0,0,0,0
5091,77,5,12,4,0,0,0,0
5091,77,5,12,5,15,0,15,0
5119,78,6,0,3,0,0,0,0
5119,78,6,0,4,0,0,0,0
5119,78,6,0,5,15,0,15,0
5139,79,6,1,3,0,0,0,0
5139,79,6,1,4,0,0,0,0
5139,79,6,1,5,15,0,15,0
5159,80,6,2,3,0,0,0,0
5159,80,6,2,4,0,0,0,0
5159,80,6,2,5,583,0,583,0
5179,81,6,3,3,0,0,0,0
5179,81,6,3,4,292,0,292,0
5179,81,6,3,5,5972,0,5972,0
5199,82,6,4,3,481,0,481,0
5199,82,6,4,4,1855,0,1855,0
5199,82,6,4,5,5925,0,5925,0
5219,83,6,5,3,3904,0,3904,0
5219,83,6,5,4,671,0,671,0
5219,83,6,5,5,0,0,0,0
5239,84,6,6,3,1869,0,1869,0
5239,84,6,6,4,790,0,790,0
5239,84,6,6,5,3391,0,3391,0
5259,85,6,7,3,2831,0,2831,0
5259,85,6,7,4,2673,0,2673,0
5259,85,6,7,5,4991,0,4991,0
5279,86,6,8,3,5754,0,5754,0
5279,86,6,8,4,1981,0,1981,0
5279,86,6,8,5,3406,0,3406,0
5299,87,6,9,3,7382,0,7382,0
5299,87,6,9,4,866,0,866,0
5299,87,6,9,5,202,0,202,0
5319,88,6,10,3,4411,0,4411,0
5319,88,6,10,4,0,0,0,0
5319,88,6,10,5,87,0,87,0
5339,89,6,11,3,117,0,117,0
5339,89,6,11,4,0,0,0,0
5339,89,6,11,5,16,0,16,0
5359,90,6,12,3,0,0,0,0
5359,90,6,12,4,0,0,0,0
5359,90,6,12,5,15,0,15,0
5387,91,7,0,3,0,0,0,0
5387,91,7,0,4,0,0,0,0
5387,91,7,0,5,15,0,15,0
5407,92,7,1,3,0,0,0,0
5407,92,7,1,4,0,0,0,0
5407,92,7,1,5,15,0,15,0
5427,93,7,2,3,0,0,0,0
5427,93,7,2,4,0,0,0,0
5427,93,7,2,5,1857,0,1857,0
5447,94,7,3,3,0,0,0,0
5447,94,7,3,4,813,0,813,0
5447,94,7,3,5,5965,0,5965,0
5467,95,7,4,3,3327,0,3327,0
5467,95,7,4,4,1010,0,1010,0
5467,95,7,4,5,3590,0,3590,0
5487,96,7,5,3,5700,0,5700,0
5487,96,7,5,4,50,0,50,0
5487,96,7,5,5,0,0,0,0
5507,97,7,6,3,0,0,0,0
5507,97,7,6,4,1023,0,1023,0
5507,97,7,6,5,6040,0,6040,0
5527,98,7,7,3,220,0,220,0
5527,98,7,7,4,1954,0,1954,0
5527,98,7,7,5,4964,0,4964,0
5547,99,7,8,3,1560,0,1560,0
5547,99,7,8,4,938,0,938,0
5547,99,7,8,5,1637,0,1637,0
5567,100,7,9,3,6416,0,6416,0
5567,100,7,9,4,2687,0,2687,0
5567,100,7,9,5,1065,0,1065,0
5587,101,7,10,3,6514,0,6514,0
5587,101,7,10,4,884,0,884,0
5587,101,7,10,5,0,0,0,0
5607,102,7,11,3,747,0,747,0
5607,102,7,11,4,0,0,0,0
5607,102,7,11,5,15,0,15,0
5627,103,7,12,3,0,0,0,0
5627,103,7,12,4,0,0,0,0
5627,103,7,12,5,15,0,15,0
5655,104,8,0,3,0,0,0,0
5655,104,8,0,4,0,0,0,0
5655,104,8,0,5,15,0,15,0
5675,105,8,1,3,0,0,0,0
5675,105,8,1,4,0,0,0,0
5675,105,8,1,5,24,0,24,0
5695,106,8,2,3,0,0,0,0
5695,106,8,2,4,0,0,0,0
5695,106,8,2,5,3816,0,3816,0
5715,107,8,3,3,0,0,0,0
5715,107,8,3,4,1271,0,1271,0
5715,107,8,3,5,5713,0,5713,0
5735,108,8,4,3,3345,0,3345,0
5735,108,8,4,4,1301,0,1301,0
5735,108,8,4,5,2084,0,2084,0
5755,109,8,5,3,5643,0,5643,0
5755,109,8,5,4,704,0,704,0
5755,109,8,5,5,3225,0,3225,0
5775,110,8,6,3,0,0,0,0
5775,110,8,6,4,1780,0,1780,0
5775,110,8,6,5,5442,0,5442,0
5795,111,8,7,3,268,0,268,0
5795,111,8,7,4,690,0,690,0
5795,111,8,7,5,3476,0,3476,0
5815,112,8,8,3,305,0,305,0
5815,112,8,8,4,903,0,903,0
5815,112,8,8,5,1470,0,1470,0
5835,113,8,9,3,2229,0,2229,0
5835,113,8,9,4,1501,0,1501,0
5835,113,8,9,5,751,0,751,0
5855,114,8,10,3,4087,0,4087,0
5855,114,8,10,4,173,0,173,0
5855,114,8,10,5,0,0,0,0
5875,115,8,11,3,464,0,464,0
5875,115,8,11,4,0,0,0,0
5875,115,8,11,5,15,0,15,0
5895,116,8,12,3,0,0,0,0
5895,116,8,12,4,0,0,0,0
5895,116,8,12,5,15,0,15,0
5923,117,9,0,3,0,0,0,0
5923,117,9,0,4,0,0,0,0
5923,117,9,0,5,15,0,15,0
5943,118,9,1,3,0,0,0,0
5943,118,9,1,4,0,0,0,0
5943,118,9,1,5,90,0,90,0
5963,119,9,2,3,0,0,0,0
5963,119,9,2,4,72,0,72,0
5963,119,9,2,5,4893,0,4893,0
5983,120,9,3,3,0,0,0,0
5983,120,9,3,4,1866,0,1866,0
5983,120,9,3,5,5861,0,5861,0
6003,121,9,4,3,4840,0,4840,0
6003,121,9,4,4,840,0,840,0
6003,121,9,4,5,226,0,226,0
6023,122,9,5,3,1913,0,1913,0
6023,122,9,5,4,875,0,875,0
6023,122,9,5,5,4455,0,4455,0
6043,123,9,6,3,263,0,263,0
6043,123,9,6,4,684,0,684,0
6043,123,9,6,5,4320,0,4320,0
6063,124,9,7,3,277,0,277,0
6063,124,9,7,4,936,0,936,0
6063,124,9,7,5,1527,0,1527,0
6083,125,9,8,3,1073,0,1073,0
6083,125,9,8,4,1243,0,1243,0
6083,125,9,8,5,940,0,940,0
6103,126,9,9,3,1369,0,1369,0
6103,126,9,9,4,0,0,0,0
6103,126,9,9,5,0,0,0,0
6123,127,9,10,3,1421,0,1421,0
6123,127,9,10,4,0,0,0,0
6123,127,9,10,5,0,0,0,0
6143,128,9,11,3,0,0,0,0
6143,128,9,11,4,0,0,0,0
6143,128,9,11,5,15,0,15,0
6163,129,9,12,3,0,0,0,0
6163,129,9,12,4,0,0,0,0
6163,129,9,12,5,15,0,15,0
6191,130,10,0,3,0,0,0,0
6191,130,10,0,4,0,0,0,0
6191,130,10,0,5,15,0,15,0
6211,131,10,1,3,0,0,0,0
6211,131,10,1,4,0,0,0,0
6211,131,10,1,5,87,0,87,0
6231,132,10,2,3,0,0,0,0
6231,132,10,2,4,0,0,0,0
6231,132,10,2,5,4555,0,4555,0
6251,133,10,3,3,0,0,0,0
6251,133,10,3,4,513,0,513,0
6251,133,10,3,5,4746,0,4746,0
6271,134,10,4,3,3121,0,3121,0
6271,134,10,4,4,1628,0,1628,0
6271,134,10,4,5,1809,0,1809,0
6291,135,10,5,3,1299,0,1299,0
6291,135,10,5,4,1354,0,1354,0
6291,135,10,5,5,3587,0,3587,0
6311,136,10,6,3,251,0,251,0
6311,136,10,6,4,1481,0,1481,0
6311,136,10,6,5,1838,0,1838,0
6331,137,10,7,3,273,0,273,0
6331,137,10,7,4,966,0,966,0
6331,137,10,7,5,682,0,682,0
6351,138,10,8,3,1944,0,1944,0
6351,138,10,8,4,0,0,0,0
6351,138,10,8,5,0,0,0,0
6371,139,10,9,3,460,0,460,0
6371,139,10,9,4,0,0,0,0
6371,139,10,9,5,0,0,0,0
6391,140,10,10,3,0,0,0,0
6391,140,10,10,4,0,0,0,0
6391,140,10,10,5,15,0,15,0
6411,141,10,11,3,0,0,0,0
6411,141,10,11,4,0,0,0,0
6411,141,10,11,5,15,0,15,0
6431,142,10,12,3,0,0,0,0
6431,142,10,12,4,0,0,0,0
6431,142,10,12,5,15,0,15,0
6459,143,11,0,3,0,0,0,0
6459,143,11,0,4,0,0,0,0
6459,143,11,0,5,15,0,15,0
6479,144,11,1,3,0,0,0,0
6479,144,11,1,4,0,0,0,0
6479,144,11,1,5,15,0,15,0
6499,145,11,2,3,0,0,0,0
6499,145,11,2,4,0,0,0,0
6499,145,11,2,5,1448,0,1448,0
6519,146,11,3,3,0,0,0,0
6519,146,11,3,4,0,0,0,0
6519,146,11,3,5,3157,0,3157,0
6539,147,11,4,3,0,0,0,0
6539,147,11,4,4,2257,0,2257,0
6539,147,11,4,5,2486,0,2486,0
6559,148,11,5,3,0,0,0,0
6559,148,11,5,4,1910,0,1910,0
6559,148,11,5,5,440,0,440,0
6579,149,11,6,3,0,0,0,0
6579,149,11,6,4,1787,0,1787,0
6579,149,11,6,5,0,0,0,0
6599,150,11,7,3,155,0,155,0
6599,150,11,7,4,0,0,0,0
6599,150,11,7,5,0,0,0,0
6619,151,11,8,3,98,0,98,0
6619,151,11,8,4,0,0,0,0
6619,151,11,8,5,0,0,0,0
6639,152,11,9,3,0,0,0,0
6639,152,11,9,4,0,0,0,0
6639,152,11,9,5,15,0,15,0
6659,153,11,10,3,0,0,0,0
6659,153,11,10,4,0,0,0,0
6659,153,11,10,5,15,0,15,0
6679,154,11,11,3,0,0,0,0
6679,154,11,11,4,0,0,0,0
6679,154,11,11,5,15,0,15,0
6699,155,11,12,3,0,0,0,0
6699,155,11,12,4,0,0,0,0
6699,155,11,12,5,15,0,15,0
6727,156,12,0,3,0,0,0,0
6727,156,12,0,4,0,0,0,0
6727,156,12,0,5,15,0,15,0
6747,157,12,1,3,0,0,0,0
6747,157,12,1,4,0,0,0,0
6747,157,12,1,5,15,0,15,0
6767,158,12,2,3,0,0,0,0
6767,158,12,2,4,0,0,0,0
6767,158,12,2,5,28,0,28,0
6787,159,12,3,3,0,0,0,0
6787,159,12,3,4,0,0,0,0
6787,159,12,3,5,655,0,655,0
6807,160,12,4,3,0,0,0,0
6807,160,12,4,4,0,0,0,0
6807,160,12,4,5,1547,0,1547,0
6827,161,12,5,3,0,0,0,0
6827,161,12,5,4,0,0,0,0
6827,161,12,5,5,0,0,0,0
6847,162,12,6,3,0,0,0,0
6847,162,12,6,4,0,0,0,0
6847,162,12,6,5,0,0,0,0
6867,163,12,7,3,238,0,238,0
6867,163,12,7,4,0,0,0,0
6867,163,12,7,5,0,0,0,0
6887,164,12,8,3,0,0,0,0
6887,164,12,8,4,0,0,0,0
6887,164,12,8,5,15,0,15,0
6907,165,12,9,3,0,0,0,0
6907,165,12,9,4,0,0,0,0
6907,165,12,9,5,15,0,15,0
6927,166,12,10,3,0,0,0,0
6927,166,12,10,4,0,0,0,0
6927,166,12,10,5,15,0,15,0
6947,167,12,11,3,0,0,0,0
6947,167,12,11,4,0,0,0,0
6947,167,12,11,5,15,0,15,0
6967,168,12,12,3,0,1,0,0
6967,168,12,12,4,0,1,0,0
6967,168,12,12,5,15,1,15,0
