cycle,fsm,ch_count,mac_start,phase_clear,mac_done,is_ch35,in_valid,in_ready,ch_done,pixel_valid,px_frame,px_pass,px_y,px_x,pixel_in0,pixel_in1,pixel_in2,lb_wr_row,lb_wr_col,win_valid,win_frame,win_pass,win_oy,win_ox,wac,weight_valid,out_ch_sel,rom_grp,mac_s1,mac_s2,mac_valid,mac_frame,mac_pass,mac_pos,mac_och,ch_result0,ch_result1,ch_result2,ob_state,ob_pixel_cnt,ob_och_cnt,sum_valid,sum_frame,sum_pos,sum_och,sum_data,sum_ch_done,fifo_count,out_valid,out_ready,out_frame,out_pos,out_och,out_data,out_ch_done,monitor_err
100,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,3,6,0,718,0,ACCUM_G0,3,6,0,,,,0,0,0,0,0,,,,,,0
101,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,3,7,0,818,0,ACCUM_G0,3,7,0,,,,0,0,0,0,0,,,,,,0
102,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,3,8,0,918,0,ACCUM_G0,3,8,0,,,,0,0,0,0,0,,,,,,0
103,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,3,9,0,1018,0,ACCUM_G0,3,9,0,,,,0,0,0,0,0,,,,,,0
104,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,3,10,0,1118,0,ACCUM_G0,3,10,0,,,,0,0,0,0,1,,,,,,0
105,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,3,11,0,1218,0,ACCUM_G0,3,11,0,,,,0,0,0,0,0,,,,,,0
106,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,3,12,0,1318,0,ACCUM_G0,3,12,0,,,,0,0,0,0,0,,,,,,0
107,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,6,0,,,,,IDLE,0,0,0,1,1,1,0,0,3,13,0,1418,0,ACCUM_G0,3,13,0,,,,0,0,0,0,0,,,,,,0
108,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,6,0,0,0,2,6,0,,,,,IDLE,0,0,0,0,1,1,0,0,3,14,0,1518,0,ACCUM_G0,3,14,0,,,,0,0,0,0,0,,,,,,0
109,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,1,0,0,0,4,IDLE,0,0,0,0,0,1,0,0,3,15,0,1618,0,ACCUM_G0,3,15,0,,,,0,0,0,0,1,,,,,,0
110,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
111,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,0,,,,,,0
112,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
113,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,4,0,0,,,,0,0,0,0,0,,,,,,0
114,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,4,0,0,117,0,ACCUM_G0,4,0,0,,,,0,0,0,0,1,,,,,,0
115,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,4,1,0,217,0,ACCUM_G0,4,1,0,,,,0,0,0,0,1,,,,,,0
116,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,4,2,0,317,0,ACCUM_G0,4,2,0,,,,0,0,0,0,1,,,,,,0
117,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,4,3,0,417,0,ACCUM_G0,4,3,0,,,,0,0,0,0,1,,,,,,0
118,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,4,4,0,517,0,ACCUM_G0,4,4,0,,,,0,0,0,0,1,,,,,,0
119,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,4,5,0,617,0,ACCUM_G0,4,5,0,,,,0,0,0,0,0,,,,,,0
120,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,4,6,0,717,0,ACCUM_G0,4,6,0,,,,0,0,0,0,0,,,,,,0
121,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,4,7,0,817,0,ACCUM_G0,4,7,0,,,,0,0,0,0,0,,,,,,0
122,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,4,8,0,917,0,ACCUM_G0,4,8,0,,,,0,0,0,0,0,,,,,,0
123,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,4,9,0,1017,0,ACCUM_G0,4,9,0,,,,0,0,0,0,0,,,,,,0
124,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,4,10,0,1117,0,ACCUM_G0,4,10,0,,,,0,0,0,0,0,,,,,,0
125,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,4,11,0,1217,0,ACCUM_G0,4,11,0,,,,0,0,0,0,1,,,,,,0
126,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,4,12,0,1317,0,ACCUM_G0,4,12,0,,,,0,0,0,0,1,,,,,,0
127,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,7,0,,,,,IDLE,0,0,0,1,1,1,0,0,4,13,0,1417,0,ACCUM_G0,4,13,0,,,,0,0,0,0,1,,,,,,0
128,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,7,0,0,0,2,7,0,,,,,IDLE,0,0,0,0,1,1,0,0,4,14,0,1517,0,ACCUM_G0,4,14,0,,,,0,0,0,0,0,,,,,,0
129,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,1,0,0,0,5,IDLE,0,0,0,0,0,1,0,0,4,15,0,1617,0,ACCUM_G0,4,15,0,,,,0,0,0,0,0,,,,,,0
130,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,0,,,,,,0
131,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,0,,,,,,0
132,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,0,,,,,,0
133,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,5,0,0,,,,0,0,0,0,1,,,,,,0
134,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,5,0,0,116,0,ACCUM_G0,5,0,0,,,,0,0,0,0,0,,,,,,0
135,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,5,1,0,216,0,ACCUM_G0,5,1,0,,,,0,0,0,0,0,,,,,,0
136,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,5,2,0,316,0,ACCUM_G0,5,2,0,,,,0,0,0,0,0,,,,,,0
137,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,5,3,0,416,0,ACCUM_G0,5,3,0,,,,0,0,0,0,1,,,,,,0
138,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,5,4,0,516,0,ACCUM_G0,5,4,0,,,,0,0,0,0,1,,,,,,0
139,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,5,5,0,616,0,ACCUM_G0,5,5,0,,,,0,0,0,0,0,,,,,,0
140,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,5,6,0,716,0,ACCUM_G0,5,6,0,,,,0,0,0,0,0,,,,,,0
141,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,5,7,0,816,0,ACCUM_G0,5,7,0,,,,0,0,0,0,0,,,,,,0
142,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,5,8,0,916,0,ACCUM_G0,5,8,0,,,,0,0,0,0,1,,,,,,0
143,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,5,9,0,1016,0,ACCUM_G0,5,9,0,,,,0,0,0,0,1,,,,,,0
144,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,5,10,0,1116,0,ACCUM_G0,5,10,0,,,,0,0,0,0,1,,,,,,0
145,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,5,11,0,1216,0,ACCUM_G0,5,11,0,,,,0,0,0,0,0,,,,,,0
146,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,5,12,0,1316,0,ACCUM_G0,5,12,0,,,,0,0,0,0,1,,,,,,0
147,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,8,0,,,,,IDLE,0,0,0,1,1,1,0,0,5,13,0,1416,0,ACCUM_G0,5,13,0,,,,0,0,0,0,0,,,,,,0
148,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,8,0,0,0,2,8,0,,,,,IDLE,0,0,0,0,1,1,0,0,5,14,0,1516,0,ACCUM_G0,5,14,0,,,,0,0,0,0,0,,,,,,0
149,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,1,0,0,0,6,IDLE,0,0,0,0,0,1,0,0,5,15,0,1616,0,ACCUM_G0,5,15,0,,,,0,0,0,0,0,,,,,,0
150,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
151,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,0,,,,,,0
152,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
153,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
154,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,6,0,0,0,0,ACCUM_G0,6,0,0,,,,0,0,0,0,1,,,,,,0
155,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,6,1,0,0,0,ACCUM_G0,6,1,0,,,,0,0,0,0,0,,,,,,0
156,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,6,2,0,0,0,ACCUM_G0,6,2,0,,,,0,0,0,0,0,,,,,,0
157,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,6,3,0,0,0,ACCUM_G0,6,3,0,,,,0,0,0,0,0,,,,,,0
158,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,6,4,0,0,0,ACCUM_G0,6,4,0,,,,0,0,0,0,0,,,,,,0
159,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,6,5,0,0,0,ACCUM_G0,6,5,0,,,,0,0,0,0,0,,,,,,0
160,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,6,6,0,0,0,ACCUM_G0,6,6,0,,,,0,0,0,0,1,,,,,,0
161,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,6,7,0,0,0,ACCUM_G0,6,7,0,,,,0,0,0,0,0,,,,,,0
162,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,6,8,0,0,0,ACCUM_G0,6,8,0,,,,0,0,0,0,0,,,,,,0
163,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,6,9,0,0,0,ACCUM_G0,6,9,0,,,,0,0,0,0,0,,,,,,0
164,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,6,10,0,0,0,ACCUM_G0,6,10,0,,,,0,0,0,0,0,,,,,,0
165,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,6,11,0,0,0,ACCUM_G0,6,11,0,,,,0,0,0,0,0,,,,,,0
166,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,6,12,0,0,0,ACCUM_G0,6,12,0,,,,0,0,0,0,0,,,,,,0
167,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,9,0,,,,,IDLE,0,0,0,1,1,1,0,0,6,13,0,0,0,ACCUM_G0,6,13,0,,,,0,0,0,0,1,,,,,,0
168,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,9,0,0,0,2,9,0,,,,,IDLE,0,0,0,0,1,1,0,0,6,14,0,0,0,ACCUM_G0,6,14,0,,,,0,0,0,0,0,,,,,,0
169,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,1,0,0,0,7,IDLE,0,0,0,0,0,1,0,0,6,15,0,0,0,ACCUM_G0,6,15,0,,,,0,0,0,0,0,,,,,,0
170,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,0,,,,,,0
171,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,1,,,,,,0
172,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,0,,,,,,0
173,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,0,,,,,,0
174,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,7,0,0,0,0,ACCUM_G0,7,0,0,,,,0,0,0,0,0,,,,,,0
175,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,7,1,0,0,0,ACCUM_G0,7,1,0,,,,0,0,0,0,0,,,,,,0
176,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,7,2,0,0,0,ACCUM_G0,7,2,0,,,,0,0,0,0,0,,,,,,0
177,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,7,3,0,0,0,ACCUM_G0,7,3,0,,,,0,0,0,0,0,,,,,,0
178,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,7,4,0,0,0,ACCUM_G0,7,4,0,,,,0,0,0,0,0,,,,,,0
179,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,7,5,0,0,0,ACCUM_G0,7,5,0,,,,0,0,0,0,0,,,,,,0
180,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,7,6,0,0,0,ACCUM_G0,7,6,0,,,,0,0,0,0,1,,,,,,0
181,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,7,7,0,0,0,ACCUM_G0,7,7,0,,,,0,0,0,0,0,,,,,,0
182,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,7,8,0,0,0,ACCUM_G0,7,8,0,,,,0,0,0,0,0,,,,,,0
183,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,7,9,0,0,0,ACCUM_G0,7,9,0,,,,0,0,0,0,1,,,,,,0
184,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,7,10,0,0,0,ACCUM_G0,7,10,0,,,,0,0,0,0,0,,,,,,0
185,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,7,11,0,0,0,ACCUM_G0,7,11,0,,,,0,0,0,0,1,,,,,,0
186,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,7,12,0,0,0,ACCUM_G0,7,12,0,,,,0,0,0,0,1,,,,,,0
187,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,10,0,,,,,IDLE,0,0,0,1,1,1,0,0,7,13,0,0,0,ACCUM_G0,7,13,0,,,,0,0,0,0,0,,,,,,0
188,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,10,0,0,0,2,10,0,,,,,IDLE,0,0,0,0,1,1,0,0,7,14,0,0,0,ACCUM_G0,7,14,0,,,,0,0,0,0,0,,,,,,0
189,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,1,0,0,0,8,IDLE,0,0,0,0,0,1,0,0,7,15,0,0,0,ACCUM_G0,7,15,0,,,,0,0,0,0,1,,,,,,0
190,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,0,,,,,,0
191,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,0,,,,,,0
192,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,1,0,1,0,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,0,,,,,,0
193,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,2,0,1,1,0,,,,,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,1,,,,,,0
194,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,3,0,1,1,1,0,0,8,0,0,0,0,ACCUM_G0,8,0,0,,,,0,0,0,0,0,,,,,,0
195,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,4,0,1,1,1,0,0,8,1,0,0,0,ACCUM_G0,8,1,0,,,,0,0,0,0,1,,,,,,0
196,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,5,0,1,1,1,0,0,8,2,0,0,0,ACCUM_G0,8,2,0,,,,0,0,0,0,0,,,,,,0
197,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,6,0,1,1,1,0,0,8,3,0,0,0,ACCUM_G0,8,3,0,,,,0,0,0,0,0,,,,,,0
198,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,7,0,1,1,1,0,0,8,4,0,0,0,ACCUM_G0,8,4,0,,,,0,0,0,0,1,,,,,,0
199,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,8,0,1,1,1,0,0,8,5,0,0,0,ACCUM_G0,8,5,0,,,,0,0,0,0,0,,,,,,0
200,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,9,0,1,1,1,0,0,8,6,0,0,0,ACCUM_G0,8,6,0,,,,0,0,0,0,1,,,,,,0
201,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,10,0,1,1,1,0,0,8,7,0,0,0,ACCUM_G0,8,7,0,,,,0,0,0,0,0,,,,,,0
202,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,11,0,1,1,1,0,0,8,8,0,0,0,ACCUM_G0,8,8,0,,,,0,0,0,0,0,,,,,,0
203,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,12,0,1,1,1,0,0,8,9,0,0,0,ACCUM_G0,8,9,0,,,,0,0,0,0,1,,,,,,0
204,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,13,0,1,1,1,0,0,8,10,0,0,0,ACCUM_G0,8,10,0,,,,0,0,0,0,0,,,,,,0
205,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,14,0,1,1,1,0,0,8,11,0,0,0,ACCUM_G0,8,11,0,,,,0,0,0,0,1,,,,,,0
206,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,WEIGHT_CAL,1,15,0,1,1,1,0,0,8,12,0,0,0,ACCUM_G0,8,12,0,,,,0,0,0,0,0,,,,,,0
207,WAIT_MAC_02,0,0,0,1,0,1,0,0,0,,,,,0,0,0,2,11,0,,,,,IDLE,0,0,0,1,1,1,0,0,8,13,0,0,0,ACCUM_G0,8,13,0,,,,0,0,0,0,1,,,,,,0
208,CH02_IMG_IN,0,0,0,0,0,1,1,0,1,0,0,2,11,0,0,0,2,11,0,,,,,IDLE,0,0,0,0,1,1,0,0,8,14,0,0,0,ACCUM_G0,8,14,0,,,,0,0,0,0,0,,,,,,0
209,CH02_IMG_IN,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,12,1,0,0,0,9,IDLE,0,0,0,0,0,1,0,0,8,15,0,0,0,ACCUM_G0,8,15,0,,,,0,0,0,0,1,,,,,,0
210,WAIT_MAC_02,0,1,0,0,0,1,0,0,0,,,,,0,0,0,2,12,0,,,,,IDLE,0,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,0,,,,,,0
211,WAIT_MAC_02,0,0,0,0,0,1,0,0,0,,,,,0,0,0,2,12,0,,,,,WEIGHT_CAL,1,0,0,0,0,0,,,,,0,0,0,ACCUM_G0,9,0,0,,,,0,0,0,0,1,,,,,,0
