cycle,pos,y,x,och,code,out_ch_done,python,diff
9909,13,1,2,4,0,0,0,0
9910,14,1,3,4,359,0,359,0
9911,15,1,4,4,1626,0,1626,0
9912,16,1,5,4,2401,0,2401,0
9913,17,1,6,4,458,0,458,0
9914,18,1,7,4,0,0,0,0
9915,19,1,8,4,0,0,0,0
9916,20,1,9,4,0,0,0,0
9917,21,1,10,4,0,0,0,0
9918,22,2,0,4,1,0,1,0
9919,23,2,1,4,0,0,0,0
9920,24,2,2,4,62,0,62,0
9921,25,2,3,4,1409,0,1409,0
9922,26,2,4,4,2367,0,2367,0
9923,27,2,5,4,874,0,874,0
9924,28,2,6,4,0,0,0,0
9925,29,2,7,4,0,0,0,0
9926,30,2,8,4,0,0,0,0
9927,31,2,9,4,0,0,0,0
9928,32,2,10,4,0,0,0,0
9929,33,3,0,4,0,0,0,0
9930,34,3,1,4,25,0,25,0
9931,35,3,2,4,1000,0,1000,0
9932,36,3,3,4,1751,0,1751,0
9933,37,3,4,4,1217,0,1217,0
9934,38,3,5,4,0,0,0,0
9935,39,3,6,4,0,0,0,0
9936,40,3,7,4,0,0,0,0
9937,41,3,8,4,0,0,0,0
9938,42,3,9,4,0,0,0,0
9939,43,3,10,4,8,0,8,0
9940,44,4,0,4,0,0,0,0
9941,45,4,1,4,340,0,340,0
9942,46,4,2,4,1216,0,1216,0
9943,47,4,3,4,327,0,327,0
9944,48,4,4,4,0,0,0,0
9945,49,4,5,4,0,0,0,0
9946,50,4,6,4,0,0,0,0
9947,51,4,7,4,384,0,384,0
9948,52,4,8,4,388,0,388,0
9949,53,4,9,4,0,0,0,0
9950,54,4,10,4,0,0,0,0
9951,55,5,0,4,0,0,0,0
9952,56,5,1,4,425,0,425,0
9953,57,5,2,4,613,0,613,0
9954,58,5,3,4,0,0,0,0
9955,59,5,4,4,0,0,0,0
9956,60,5,5,4,0,0,0,0
9957,61,5,6,4,1196,0,1196,0
9958,62,5,7,4,501,0,501,0
9959,63,5,8,4,0,0,0,0
9960,64,5,9,4,0,0,0,0
9961,65,5,10,4,0,0,0,0
9962,66,6,0,4,56,0,56,0
9963,67,6,1,4,486,0,486,0
9964,68,6,2,4,0,0,0,0
9965,69,6,3,4,0,0,0,0
9966,70,6,4,4,0,0,0,0
9967,71,6,5,4,0,0,0,0
9968,72,6,6,4,738,0,738,0
9969,73,6,7,4,0,0,0,0
